date,count
2019-03-31 22,7.55
2019-03-31 23,5.18
2019-04-01 00,4.14
2019-04-01 01,2.44
2019-04-01 02,1.24
2019-04-01 03,0.86
2019-04-01 04,1.67
2019-04-01 05,2.87
2019-04-01 06,9.08
2019-04-01 07,28.88
2019-04-01 08,58.78
2019-04-01 09,49.86
2019-04-01 10,25.19
2019-04-01 11,20.52
2019-04-01 12,24.52
2019-04-01 13,26.68
2019-04-01 14,24.64
2019-04-01 15,25.31
2019-04-01 16,33.49
2019-04-01 17,53.75
2019-04-01 18,58.48
2019-04-01 19,40.11
2019-04-01 20,26.40
2019-04-01 21,17.95
2019-04-01 22,11.29
2019-04-01 23,6.88
2019-04-02 00,4.04
2019-04-02 01,2.76
2019-04-02 02,1.04
2019-04-02 03,0.79
2019-04-02 04,1.07
2019-04-02 05,2.47
2019-04-02 06,9.44
2019-04-02 07,32.54
2019-04-02 08,63.58
2019-04-02 09,52.16
2019-04-02 10,25.85
2019-04-02 11,15.39
2019-04-02 12,13.46
2019-04-02 13,13.96
2019-04-02 14,13.58
2019-04-02 15,16.29
2019-04-02 16,23.06
2019-04-02 17,39.66
2019-04-02 18,50.21
2019-04-02 19,32.16
2019-04-02 20,22.74
2019-04-02 21,16.41
2019-04-02 22,8.14
2019-04-02 23,6.69
2019-04-03 00,2.93
2019-04-03 01,2.36
2019-04-03 02,1.06
2019-04-03 03,1.06
2019-04-03 04,1.55
2019-04-03 05,2.95
2019-04-03 06,8.71
2019-04-03 07,30.28
2019-04-03 08,57.38
2019-04-03 09,50.35
2019-04-03 10,23.48
2019-04-03 11,16.44
2019-04-03 12,21.29
2019-04-03 13,23.62
2019-04-03 14,19.13
2019-04-03 15,16.95
2019-04-03 16,25.11
2019-04-03 17,43.59
2019-04-03 18,46.40
2019-04-03 19,32.29
2019-04-03 20,22.42
2019-04-03 21,18.12
2019-04-03 22,12.51
2019-04-03 23,8.22
2019-04-04 00,4.11
2019-04-04 01,3.19
2019-04-04 02,1.07
2019-04-04 03,0.99
2019-04-04 04,1.75
2019-04-04 05,2.94
2019-04-04 06,9.46
2019-04-04 07,32.12
2019-04-04 08,61.13
2019-04-04 09,45.58
2019-04-04 10,17.59
2019-04-04 11,15.69
2019-04-04 12,19.71
2019-04-04 13,20.98
2019-04-04 14,16.71
2019-04-04 15,16.46
2019-04-04 16,25.38
2019-04-04 17,39.33
2019-04-04 18,44.20
2019-04-04 19,31.07
2019-04-04 20,21.02
2019-04-04 21,16.25
2019-04-04 22,12.71
2019-04-04 23,9.02
2019-04-05 00,2.14
2019-04-05 01,0.00
2019-04-05 02,4.49
2019-04-05 03,1.07
2019-04-05 04,2.11
2019-04-05 05,3.01
2019-04-05 06,8.18
2019-04-05 07,25.93
2019-04-05 08,55.52
2019-04-05 09,47.73
2019-04-05 10,23.62
2019-04-05 11,21.19
2019-04-05 12,23.75
2019-04-05 13,24.42
2019-04-05 14,24.55
2019-04-05 15,23.75
2019-04-05 16,31.62
2019-04-05 17,44.31
2019-04-05 18,43.29
2019-04-05 19,30.40
2019-04-05 20,20.78
2019-04-05 21,14.98
2019-04-05 22,12.00
2019-04-05 23,9.56
2019-04-06 00,8.31
2019-04-06 01,5.69
2019-04-06 02,4.41
2019-04-06 03,3.32
2019-04-06 04,2.88
2019-04-06 05,2.11
2019-04-06 06,2.13
2019-04-06 07,5.07
2019-04-06 08,11.34
2019-04-06 09,18.42
2019-04-06 10,25.24
2019-04-06 11,31.59
2019-04-06 12,31.39
2019-04-06 13,30.87
2019-04-06 14,30.08
2019-04-06 15,28.41
2019-04-06 16,29.12
2019-04-06 17,27.25
2019-04-06 18,24.14
2019-04-06 19,20.25
2019-04-06 20,15.44
2019-04-06 21,12.33
2019-04-06 22,10.87
2019-04-06 23,9.72
2019-04-07 00,9.12
2019-04-07 01,6.60
2019-04-07 02,4.88
2019-04-07 03,3.95
2019-04-07 04,3.20
2019-04-07 05,2.68
2019-04-07 06,1.79
2019-04-07 07,4.02
2019-04-07 08,8.19
2019-04-07 09,13.79
2019-04-07 10,20.28
2019-04-07 11,26.20
2019-04-07 12,27.84
2019-04-07 13,29.32
2019-04-07 14,27.87
2019-04-07 15,23.80
2019-04-07 16,21.25
2019-04-07 17,23.52
2019-04-07 18,22.26
2019-04-07 19,19.85
2019-04-07 20,16.54
2019-04-07 21,12.16
2019-04-07 22,9.62
2019-04-07 23,6.96
2019-04-08 00,4.81
2019-04-08 01,3.24
2019-04-08 02,1.72
2019-04-08 03,1.49
2019-04-08 04,1.93
2019-04-08 05,3.00
2019-04-08 06,8.92
2019-04-08 07,27.34
2019-04-08 08,48.95
2019-04-08 09,41.05
2019-04-08 10,17.33
2019-04-08 11,16.61
2019-04-08 12,20.07
2019-04-08 13,22.36
2019-04-08 14,21.40
2019-04-08 15,22.87
2019-04-08 16,30.47
2019-04-08 17,48.35
2019-04-08 18,56.67
2019-04-08 19,39.49
2019-04-08 20,25.80
2019-04-08 21,16.32
2019-04-08 22,10.13
2019-04-08 23,6.74
2019-04-09 00,4.05
2019-04-09 01,1.75
2019-04-09 02,0.76
2019-04-09 03,0.42
2019-04-09 04,1.44
2019-04-09 05,2.12
2019-04-09 06,8.93
2019-04-09 07,30.02
2019-04-09 08,56.92
2019-04-09 09,47.01
2019-04-09 10,20.85
2019-04-09 11,14.16
2019-04-09 12,17.01
2019-04-09 13,16.92
2019-04-09 14,11.99
2019-04-09 15,15.22
2019-04-09 16,27.02
2019-04-09 17,46.48
2019-04-09 18,53.92
2019-04-09 19,37.59
2019-04-09 20,23.24
2019-04-09 21,16.01
2019-04-09 22,12.36
2019-04-09 23,7.31
2019-04-10 00,3.51
2019-04-10 01,1.95
2019-04-10 02,1.24
2019-04-10 03,0.54
2019-04-10 04,0.71
2019-04-10 05,2.31
2019-04-10 06,9.48
2019-04-10 07,32.08
2019-04-10 08,60.22
2019-04-10 09,50.56
2019-04-10 10,26.78
2019-04-10 11,20.24
2019-04-10 12,26.27
2019-04-10 13,26.62
2019-04-10 14,23.73
2019-04-10 15,26.20
2019-04-10 16,34.18
2019-04-10 17,48.46
2019-04-10 18,54.76
2019-04-10 19,40.02
2019-04-10 20,23.48
2019-04-10 21,16.33
2019-04-10 22,13.88
2019-04-10 23,8.05
2019-04-11 00,4.42
2019-04-11 01,2.71
2019-04-11 02,1.26
2019-04-11 03,0.87
2019-04-11 04,1.26
2019-04-11 05,2.53
2019-04-11 06,9.38
2019-04-11 07,30.81
2019-04-11 08,60.34
2019-04-11 09,52.64
2019-04-11 10,26.32
2019-04-11 11,21.81
2019-04-11 12,25.84
2019-04-11 13,27.35
2019-04-11 14,24.42
2019-04-11 15,26.95
2019-04-11 16,34.71
2019-04-11 17,48.78
2019-04-11 18,53.35
2019-04-11 19,39.39
2019-04-11 20,24.20
2019-04-11 21,16.76
2019-04-11 22,12.80
2019-04-11 23,9.79
2019-04-12 00,5.31
2019-04-12 01,3.02
2019-04-12 02,1.21
2019-04-12 03,1.51
2019-04-12 04,1.95
2019-04-12 05,2.69
2019-04-12 06,8.09
2019-04-12 07,26.41
2019-04-12 08,51.94
2019-04-12 09,48.61
2019-04-12 10,27.13
2019-04-12 11,22.22
2019-04-12 12,26.85
2019-04-12 13,27.81
2019-04-12 14,25.28
2019-04-12 15,24.96
2019-04-12 16,33.27
2019-04-12 17,44.73
2019-04-12 18,42.64
2019-04-12 19,30.21
2019-04-12 20,20.41
2019-04-12 21,15.47
2019-04-12 22,11.86
2019-04-12 23,10.78
2019-04-13 00,8.58
2019-04-13 01,5.85
2019-04-13 02,3.27
2019-04-13 03,2.71
2019-04-13 04,2.40
2019-04-13 05,2.20
2019-04-13 06,2.22
2019-04-13 07,4.95
2019-04-13 08,11.78
2019-04-13 09,17.65
2019-04-13 10,24.04
2019-04-13 11,27.14
2019-04-13 12,23.55
2019-04-13 13,28.66
2019-04-13 14,26.35
2019-04-13 15,29.31
2019-04-13 16,33.59
2019-04-13 17,32.96
2019-04-13 18,28.55
2019-04-13 19,22.74
2019-04-13 20,16.75
2019-04-13 21,11.84
2019-04-13 22,9.62
2019-04-13 23,8.53
2019-04-14 00,7.12
2019-04-14 01,4.86
2019-04-14 02,3.46
2019-04-14 03,3.12
2019-04-14 04,2.41
2019-04-14 05,1.69
2019-04-14 06,1.61
2019-04-14 07,3.91
2019-04-14 08,8.60
2019-04-14 09,13.80
2019-04-14 10,22.49
2019-04-14 11,29.69
2019-04-14 12,34.28
2019-04-14 13,35.49
2019-04-14 14,32.48
2019-04-14 15,33.04
2019-04-14 16,36.62
2019-04-14 17,31.41
2019-04-14 18,26.48
2019-04-14 19,21.45
2019-04-14 20,15.13
2019-04-14 21,10.48
2019-04-14 22,7.66
2019-04-14 23,6.85
2019-04-15 00,3.95
2019-04-15 01,2.33
2019-04-15 02,0.85
2019-04-15 03,1.27
2019-04-15 04,1.60
2019-04-15 05,2.44
2019-04-15 06,8.36
2019-04-15 07,29.29
2019-04-15 08,58.05
2019-04-15 09,49.32
2019-04-15 10,24.15
2019-04-15 11,19.88
2019-04-15 12,23.64
2019-04-15 13,27.18
2019-04-15 14,25.27
2019-04-15 15,24.58
2019-04-15 16,33.04
2019-04-15 17,50.51
2019-04-15 18,58.25
2019-04-15 19,38.89
2019-04-15 20,25.06
2019-04-15 21,17.72
2019-04-15 22,12.15
2019-04-15 23,6.80
2019-04-16 00,4.22
2019-04-16 01,2.71
2019-04-16 02,1.55
2019-04-16 03,1.15
2019-04-16 04,1.61
2019-04-16 05,2.75
2019-04-16 06,10.31
2019-04-16 07,30.27
2019-04-16 08,62.59
2019-04-16 09,50.39
2019-04-16 10,27.31
2019-04-16 11,23.04
2019-04-16 12,26.32
2019-04-16 13,27.66
2019-04-16 14,23.29
2019-04-16 15,24.76
2019-04-16 16,31.81
2019-04-16 17,45.08
2019-04-16 18,53.71
2019-04-16 19,39.68
2019-04-16 20,26.09
2019-04-16 21,19.61
2019-04-16 22,15.00
2019-04-16 23,8.93
2019-04-17 00,5.07
2019-04-17 01,3.41
2019-04-17 02,2.11
2019-04-17 03,1.45
2019-04-17 04,2.36
2019-04-17 05,3.12
2019-04-17 06,10.06
2019-04-17 07,34.32
2019-04-17 08,62.61
2019-04-17 09,52.79
2019-04-17 10,30.52
2019-04-17 11,23.14
2019-04-17 12,30.07
2019-04-17 13,31.96
2019-04-17 14,28.84
2019-04-17 15,27.94
2019-04-17 16,37.62
2019-04-17 17,53.67
2019-04-17 18,60.79
2019-04-17 19,43.01
2019-04-17 20,31.47
2019-04-17 21,21.86
2019-04-17 22,15.95
2019-04-17 23,10.73
2019-04-18 00,6.96
2019-04-18 01,4.22
2019-04-18 02,2.08
2019-04-18 03,2.19
2019-04-18 04,2.82
2019-04-18 05,3.84
2019-04-18 06,10.13
2019-04-18 07,28.85
2019-04-18 08,56.58
2019-04-18 09,51.32
2019-04-18 10,28.51
2019-04-18 11,25.49
2019-04-18 12,28.44
2019-04-18 13,29.91
2019-04-18 14,31.94
2019-04-18 15,33.62
2019-04-18 16,41.05
2019-04-18 17,55.60
2019-04-18 18,54.06
2019-04-18 19,41.61
2019-04-18 20,30.14
2019-04-18 21,21.85
2019-04-18 22,17.87
2019-04-18 23,13.41
2019-04-19 00,11.32
2019-04-19 01,8.31
2019-04-19 02,4.69
2019-04-19 03,4.87
2019-04-19 04,3.65
2019-04-19 05,3.84
2019-04-19 06,3.59
2019-04-19 07,7.28
2019-04-19 08,12.29
2019-04-19 09,20.28
2019-04-19 10,28.74
2019-04-19 11,35.20
2019-04-19 12,40.24
2019-04-19 13,44.25
2019-04-19 14,45.02
2019-04-19 15,44.87
2019-04-19 16,46.33
2019-04-19 17,46.85
2019-04-19 18,43.21
2019-04-19 19,39.88
2019-04-19 20,30.66
2019-04-19 21,21.62
2019-04-19 22,18.78
2019-04-19 23,15.36
2019-04-20 00,10.61
2019-04-20 01,6.56
2019-04-20 02,4.69
2019-04-20 03,3.47
2019-04-20 04,3.13
2019-04-20 05,2.68
2019-04-20 06,2.84
2019-04-20 07,6.71
2019-04-20 08,11.62
2019-04-20 09,20.62
2019-04-20 10,29.78
2019-04-20 11,36.58
2019-04-20 12,44.99
2019-04-20 13,43.58
2019-04-20 14,44.85
2019-04-20 15,47.36
2019-04-20 16,46.31
2019-04-20 17,47.21
2019-04-20 18,46.76
2019-04-20 19,43.08
2019-04-20 20,35.99
2019-04-20 21,25.20
2019-04-20 22,19.13
2019-04-20 23,16.56
2019-04-21 00,11.67
2019-04-21 01,7.87
2019-04-21 02,5.32
2019-04-21 03,3.74
2019-04-21 04,2.55
2019-04-21 05,2.08
2019-04-21 06,2.46
2019-04-21 07,5.65
2019-04-21 08,10.16
2019-04-21 09,18.16
2019-04-21 10,27.54
2019-04-21 11,35.72
2019-04-21 12,40.73
2019-04-21 13,45.12
2019-04-21 14,45.29
2019-04-21 15,45.65
2019-04-21 16,44.87
2019-04-21 17,44.22
2019-04-21 18,46.05
2019-04-21 19,39.06
2019-04-21 20,32.85
2019-04-21 21,21.45
2019-04-21 22,17.80
2019-04-21 23,13.39
2019-04-22 00,10.01
2019-04-22 01,5.64
2019-04-22 02,3.54
2019-04-22 03,3.34
2019-04-22 04,2.01
2019-04-22 05,2.32
2019-04-22 06,2.46
2019-04-22 07,6.60
2019-04-22 08,11.55
2019-04-22 09,18.59
2019-04-22 10,28.82
2019-04-22 11,33.85
2019-04-22 12,41.04
2019-04-22 13,44.55
2019-04-22 14,45.22
2019-04-22 15,49.20
2019-04-22 16,50.02
2019-04-22 17,48.21
2019-04-22 18,45.86
2019-04-22 19,39.14
2019-04-22 20,30.68
2019-04-22 21,21.28
2019-04-22 22,19.95
2019-04-22 23,12.35
2019-04-23 00,7.88
2019-04-23 01,4.89
2019-04-23 02,2.45
2019-04-23 03,0.98
2019-04-23 04,2.62
2019-04-23 05,3.44
2019-04-23 06,10.65
2019-04-23 07,32.29
2019-04-23 08,61.74
2019-04-23 09,46.84
2019-04-23 10,27.61
2019-04-23 11,22.98
2019-04-23 12,26.68
2019-04-23 13,29.46
2019-04-23 14,26.69
2019-04-23 15,29.59
2019-04-23 16,36.69
2019-04-23 17,55.05
2019-04-23 18,61.52
2019-04-23 19,41.86
2019-04-23 20,30.46
2019-04-23 21,20.35
2019-04-23 22,12.88
2019-04-23 23,9.07
2019-04-24 00,5.33
2019-04-24 01,3.12
2019-04-24 02,1.39
2019-04-24 03,1.14
2019-04-24 04,1.42
2019-04-24 05,2.92
2019-04-24 06,12.09
2019-04-24 07,37.11
2019-04-24 08,67.98
2019-04-24 09,53.91
2019-04-24 10,28.95
2019-04-24 11,21.68
2019-04-24 12,22.84
2019-04-24 13,25.62
2019-04-24 14,23.66
2019-04-24 15,26.35
2019-04-24 16,35.01
2019-04-24 17,53.20
2019-04-24 18,58.14
2019-04-24 19,41.66
2019-04-24 20,27.93
2019-04-24 21,19.08
2019-04-24 22,14.88
2019-04-24 23,10.01
2019-04-25 00,5.46
2019-04-25 01,2.56
2019-04-25 02,1.58
2019-04-25 03,2.44
2019-04-25 04,2.08
2019-04-25 05,3.09
2019-04-25 06,11.08
2019-04-25 07,36.02
2019-04-25 08,66.52
2019-04-25 09,53.78
2019-04-25 10,23.84
2019-04-25 11,19.16
2019-04-25 12,25.16
2019-04-25 13,27.65
2019-04-25 14,24.00
2019-04-25 15,23.54
2019-04-25 16,34.08
2019-04-25 17,50.73
2019-04-25 18,58.15
2019-04-25 19,43.07
2019-04-25 20,28.84
2019-04-25 21,21.75
2019-04-25 22,15.60
2019-04-25 23,9.88
2019-04-26 00,3.36
2019-04-26 01,0.00
2019-04-26 03,2.84
2019-04-26 04,3.01
2019-04-26 05,2.69
2019-04-26 06,10.01
2019-04-26 07,32.75
2019-04-26 08,60.94
2019-04-26 09,51.95
2019-04-26 10,26.49
2019-04-26 11,23.09
2019-04-26 12,25.87
2019-04-26 13,28.25
2019-04-26 14,27.19
2019-04-26 15,27.73
2019-04-26 16,34.98
2019-04-26 17,46.73
2019-04-26 18,47.71
2019-04-26 19,34.86
2019-04-26 20,24.12
2019-04-26 21,16.91
2019-04-26 22,12.52
2019-04-26 23,10.60
2019-04-27 00,7.07
2019-04-27 01,4.85
2019-04-27 02,3.40
2019-04-27 03,2.72
2019-04-27 04,2.28
2019-04-27 05,2.54
2019-04-27 06,2.40
2019-04-27 07,5.27
2019-04-27 08,10.09
2019-04-27 09,15.24
2019-04-27 10,20.86
2019-04-27 11,24.24
2019-04-27 12,25.36
2019-04-27 13,26.24
2019-04-27 14,27.31
2019-04-27 15,27.35
2019-04-27 16,27.65
2019-04-27 17,28.35
2019-04-27 18,25.56
2019-04-27 19,24.26
2019-04-27 20,17.34
2019-04-27 21,10.20
2019-04-27 22,10.34
2019-04-27 23,9.60
2019-04-28 00,7.88
2019-04-28 01,6.58
2019-04-28 02,4.21
2019-04-28 03,2.19
2019-04-28 04,1.67
2019-04-28 05,1.91
2019-04-28 06,1.91
2019-04-28 07,4.53
2019-04-28 08,10.25
2019-04-28 09,17.58
2019-04-28 10,25.04
2019-04-28 11,29.85
2019-04-28 12,32.31
2019-04-28 13,33.52
2019-04-28 14,30.29
2019-04-28 15,34.18
2019-04-28 16,34.26
2019-04-28 17,34.39
2019-04-28 18,32.02
2019-04-28 19,26.15
2019-04-28 20,21.45
2019-04-28 21,15.56
2019-04-28 22,11.22
2019-04-28 23,7.58
2019-04-29 00,5.31
2019-04-29 01,2.79
2019-04-29 02,1.25
2019-04-29 03,0.93
2019-04-29 04,1.59
2019-04-29 05,2.68
2019-04-29 06,10.41
2019-04-29 07,33.94
2019-04-29 08,64.60
2019-04-29 09,52.51
2019-04-29 10,26.88
2019-04-29 11,21.93
2019-04-29 12,26.26
2019-04-29 13,26.55
2019-04-29 14,22.66
2019-04-29 15,24.51
2019-04-29 16,33.58
2019-04-29 17,53.45
2019-04-29 18,59.96
2019-04-29 19,40.68
2019-04-29 20,27.99
2019-04-29 21,20.02
2019-04-29 22,13.67
2019-04-29 23,8.27
2019-04-30 00,5.34
2019-04-30 01,3.56
2019-04-30 02,1.64
2019-04-30 03,0.74
2019-04-30 04,1.20
2019-04-30 05,2.45
2019-04-30 06,11.05
2019-04-30 07,39.00
2019-04-30 08,68.07
2019-04-30 09,55.39
2019-04-30 10,27.79
2019-04-30 11,22.44
2019-04-30 12,27.67
2019-04-30 13,26.89
2019-04-30 14,25.68
2019-04-30 15,29.22
2019-04-30 16,37.16
2019-04-30 17,55.54
2019-04-30 18,63.73
2019-04-30 19,47.54
2019-04-30 20,33.02
2019-04-30 21,23.64
2019-04-30 22,17.08
2019-04-30 23,10.76
2019-05-01 00,5.76
2019-05-01 01,3.72
2019-05-01 02,2.00
2019-05-01 03,1.14
2019-05-01 04,1.53
2019-05-01 05,2.99
2019-05-01 06,11.36
2019-05-01 07,37.22
2019-05-01 08,69.67
2019-05-01 09,57.09
2019-05-01 10,29.72
2019-05-01 11,24.09
2019-05-01 12,28.52
2019-05-01 13,28.72
2019-05-01 14,25.45
2019-05-01 15,29.51
2019-05-01 16,37.00
2019-05-01 17,55.33
2019-05-01 18,59.60
2019-05-01 19,44.26
2019-05-01 20,28.71
2019-05-01 21,22.18
2019-05-01 22,19.53
2019-05-01 23,12.06
2019-05-02 00,7.39
2019-05-02 01,3.48
2019-05-02 02,2.01
2019-05-02 03,1.18
2019-05-02 04,1.25
2019-05-02 05,2.89
2019-05-02 06,11.78
2019-05-02 07,36.65
2019-05-02 08,70.16
2019-05-02 09,54.21
2019-05-02 10,30.95
2019-05-02 11,24.88
2019-05-02 12,27.69
2019-05-02 13,28.69
2019-05-02 14,25.22
2019-05-02 15,27.01
2019-05-02 16,33.38
2019-05-02 17,41.01
2019-05-02 18,47.85
2019-05-02 19,30.76
2019-05-02 20,25.49
2019-05-02 21,17.25
2019-05-02 22,18.68
2019-05-02 23,12.02
2019-05-03 00,6.84
2019-05-03 01,3.73
2019-05-03 02,1.76
2019-05-03 03,1.65
2019-05-03 04,1.87
2019-05-03 05,3.01
2019-05-03 06,10.71
2019-05-03 07,31.00
2019-05-03 08,57.21
2019-05-03 09,51.07
2019-05-03 10,27.45
2019-05-03 11,23.35
2019-05-03 12,27.54
2019-05-03 13,29.85
2019-05-03 14,26.95
2019-05-03 15,28.71
2019-05-03 16,34.46
2019-05-03 17,39.78
2019-05-03 18,32.08
2019-05-03 19,23.72
2019-05-03 20,16.52
2019-05-03 21,14.46
2019-05-03 22,11.44
2019-05-03 23,10.71
2019-05-04 00,7.27
2019-05-04 01,5.89
2019-05-04 02,3.19
2019-05-04 03,2.81
2019-05-04 04,2.20
2019-05-04 05,1.88
2019-05-04 06,2.64
2019-05-04 07,6.91
2019-05-04 08,13.01
2019-05-04 09,20.44
2019-05-04 10,28.39
2019-05-04 11,32.35
2019-05-04 12,31.51
2019-05-04 13,29.74
2019-05-04 14,28.05
2019-05-04 15,28.67
2019-05-04 16,25.04
2019-05-04 17,26.79
2019-05-04 18,21.39
2019-05-04 19,16.96
2019-05-04 20,16.01
2019-05-04 21,11.54
2019-05-04 22,10.59
2019-05-04 23,9.08
2019-05-05 00,8.65
2019-05-05 01,5.60
2019-05-05 02,3.53
2019-05-05 03,2.55
2019-05-05 04,2.53
2019-05-05 05,2.66
2019-05-05 06,1.95
2019-05-05 07,4.66
2019-05-05 08,9.28
2019-05-05 09,16.29
2019-05-05 10,24.47
2019-05-05 11,27.95
2019-05-05 12,31.60
2019-05-05 13,31.82
2019-05-05 14,31.49
2019-05-05 15,32.88
2019-05-05 16,35.75
2019-05-05 17,33.94
2019-05-05 18,31.96
2019-05-05 19,27.08
2019-05-05 20,23.32
2019-05-05 21,16.95
2019-05-05 22,13.25
2019-05-05 23,11.22
2019-05-06 00,9.31
2019-05-06 01,6.40
2019-05-06 02,3.89
2019-05-06 03,3.79
2019-05-06 04,3.31
2019-05-06 05,2.39
2019-05-06 06,3.11
2019-05-06 07,8.62
2019-05-06 08,12.56
2019-05-06 09,17.74
2019-05-06 10,23.28
2019-05-06 11,26.56
2019-05-06 12,31.75
2019-05-06 13,32.85
2019-05-06 14,31.72
2019-05-06 15,33.36
2019-05-06 16,37.18
2019-05-06 17,36.11
2019-05-06 18,32.09
2019-05-06 19,26.52
2019-05-06 20,20.59
2019-05-06 21,16.31
2019-05-06 22,11.67
2019-05-06 23,9.51
2019-05-07 00,6.29
2019-05-07 01,4.21
2019-05-07 02,1.52
2019-05-07 03,1.41
2019-05-07 04,2.34
2019-05-07 05,3.88
2019-05-07 06,11.26
2019-05-07 07,34.93
2019-05-07 08,65.84
2019-05-07 09,52.58
2019-05-07 10,25.66
2019-05-07 11,21.18
2019-05-07 12,24.09
2019-05-07 13,27.25
2019-05-07 14,23.67
2019-05-07 15,25.00
2019-05-07 16,35.53
2019-05-07 17,54.24
2019-05-07 18,57.60
2019-05-07 19,42.26
2019-05-07 20,29.34
2019-05-07 21,21.80
2019-05-07 22,15.29
2019-05-07 23,9.85
2019-05-08 00,5.54
2019-05-08 01,2.95
2019-05-08 02,1.09
2019-05-08 03,1.01
2019-05-08 04,1.06
2019-05-08 05,2.05
2019-05-08 06,5.61
2019-05-08 07,23.26
2019-05-08 08,41.16
2019-05-08 09,29.88
2019-05-08 10,13.28
2019-05-08 11,8.85
2019-05-08 12,15.72
2019-05-08 13,17.60
2019-05-08 14,17.61
2019-05-08 15,18.49
2019-05-08 16,25.46
2019-05-08 17,35.99
2019-05-08 18,43.66
2019-05-08 19,33.04
2019-05-08 20,22.52
2019-05-08 21,16.73
2019-05-08 22,13.95
2019-05-08 23,9.96
2019-05-09 00,5.02
2019-05-09 01,3.58
2019-05-09 02,1.69
2019-05-09 03,0.94
2019-05-09 04,2.13
2019-05-09 05,3.52
2019-05-09 06,11.02
2019-05-09 07,35.75
2019-05-09 08,68.88
2019-05-09 09,53.62
2019-05-09 10,27.96
2019-05-09 11,20.89
2019-05-09 12,19.60
2019-05-09 13,18.35
2019-05-09 14,13.05
2019-05-09 15,13.88
2019-05-09 16,23.40
2019-05-09 17,45.69
2019-05-09 18,50.91
2019-05-09 19,37.21
2019-05-09 20,21.87
2019-05-09 21,16.65
2019-05-09 22,12.28
2019-05-09 23,10.86
2019-05-10 00,4.36
2019-05-10 01,3.12
2019-05-10 02,1.44
2019-05-10 03,1.29
2019-05-10 04,2.12
2019-05-10 05,2.65
2019-05-10 06,9.49
2019-05-10 07,31.52
2019-05-10 08,59.69
2019-05-10 09,52.79
2019-05-10 10,29.14
2019-05-10 11,23.80
2019-05-10 12,29.61
2019-05-10 13,30.07
2019-05-10 14,28.87
2019-05-10 15,30.86
2019-05-10 16,36.55
2019-05-10 17,51.01
2019-05-10 18,48.00
2019-05-10 19,37.39
2019-05-10 20,26.51
2019-05-10 21,18.95
2019-05-10 22,15.47
2019-05-10 23,15.69
2019-05-11 00,12.15
2019-05-11 01,7.67
2019-05-11 02,5.78
2019-05-11 03,4.42
2019-05-11 04,3.31
2019-05-11 05,2.96
2019-05-11 06,2.99
2019-05-11 07,6.69
2019-05-11 08,12.88
2019-05-11 09,19.26
2019-05-11 10,25.40
2019-05-11 11,31.18
2019-05-11 12,32.72
2019-05-11 13,29.73
2019-05-11 14,31.56
2019-05-11 15,31.48
2019-05-11 16,34.08
2019-05-11 17,34.22
2019-05-11 18,33.80
2019-05-11 19,30.81
2019-05-11 20,25.38
2019-05-11 21,16.74
2019-05-11 22,16.07
2019-05-11 23,12.27
2019-05-12 00,10.69
2019-05-12 01,7.53
2019-05-12 02,6.15
2019-05-12 03,4.02
2019-05-12 04,3.02
2019-05-12 05,2.56
2019-05-12 06,2.40
2019-05-12 07,4.35
2019-05-12 08,10.98
2019-05-12 09,19.07
2019-05-12 10,28.40
2019-05-12 11,35.66
2019-05-12 12,40.51
2019-05-12 13,45.59
2019-05-12 14,45.22
2019-05-12 15,41.93
2019-05-12 16,43.33
2019-05-12 17,43.54
2019-05-12 18,38.99
2019-05-12 19,31.89
2019-05-12 20,24.94
2019-05-12 21,17.24
2019-05-12 22,12.71
2019-05-12 23,9.52
2019-05-13 00,6.76
2019-05-13 01,3.86
2019-05-13 02,2.11
2019-05-13 03,1.93
2019-05-13 04,2.29
2019-05-13 05,2.91
2019-05-13 06,10.58
2019-05-13 07,34.79
2019-05-13 08,68.40
2019-05-13 09,54.00
2019-05-13 10,28.72
2019-05-13 11,23.11
2019-05-13 12,28.33
2019-05-13 13,29.86
2019-05-13 14,26.24
2019-05-13 15,28.15
2019-05-13 16,34.99
2019-05-13 17,57.82
2019-05-13 18,61.36
2019-05-13 19,45.69
2019-05-13 20,33.40
2019-05-13 21,23.85
2019-05-13 22,14.80
2019-05-13 23,10.11
2019-05-14 00,4.76
2019-05-14 01,3.71
2019-05-14 02,1.88
2019-05-14 03,1.49
2019-05-14 04,2.27
2019-05-14 05,3.78
2019-05-14 06,13.34
2019-05-14 07,36.99
2019-05-14 08,71.98
2019-05-14 09,58.00
2019-05-14 10,29.82
2019-05-14 11,23.93
2019-05-14 12,27.20
2019-05-14 13,31.39
2019-05-14 14,26.54
2019-05-14 15,27.42
2019-05-14 16,35.88
2019-05-14 17,59.35
2019-05-14 18,65.07
2019-05-14 19,46.24
2019-05-14 20,32.62
2019-05-14 21,23.62
2019-05-14 22,16.45
2019-05-14 23,10.54
2019-05-15 00,6.93
2019-05-15 01,4.00
2019-05-15 02,2.35
2019-05-15 03,2.21
2019-05-15 04,2.54
2019-05-15 05,3.91
2019-05-15 06,12.69
2019-05-15 07,38.98
2019-05-15 08,70.64
2019-05-15 09,54.05
2019-05-15 10,28.62
2019-05-15 11,21.65
2019-05-15 12,26.72
2019-05-15 13,30.06
2019-05-15 14,27.01
2019-05-15 15,27.11
2019-05-15 16,36.78
2019-05-15 17,56.25
2019-05-15 18,61.07
