date,count
2020-07-03 10,78.9625
2020-07-03 11,76.1875
2020-07-03 12,95.1625
2020-07-03 13,94.725
2020-07-03 14,96.4875
2020-07-03 15,98.7875
2020-07-03 16,108.1
2020-07-03 17,122.5625
2020-07-03 18,140.925
2020-07-03 19,142.375
2020-07-03 20,129.025
2020-07-03 21,99.725
2020-07-03 22,89.125
2020-07-03 23,87.55
2020-07-04 00,85.35
2020-07-04 01,74.2125
2020-07-04 02,69.2625
2020-07-04 03,42.6625
2020-07-04 04,29.525
2020-07-04 05,21.1125
2020-07-04 06,19.5
2020-07-04 07,20.325
2020-07-04 08,35.0875
2020-07-04 09,54.65
2020-07-04 10,77
2020-07-04 11,94.6375
2020-07-04 12,99.4625
2020-07-04 13,100.75
2020-07-04 14,101.8375
2020-07-04 15,111.4375
2020-07-04 16,114.625
2020-07-04 17,118.625
2020-07-04 18,118.7625
2020-07-04 19,121.8625
2020-07-04 20,112.425
2020-07-04 21,86.1375
2020-07-04 22,6.6875
2020-07-05 14,146.8
2020-07-05 15,103.3375
2020-07-05 16,108.1625
2020-07-05 17,108.6375
2020-07-05 18,113.175
2020-07-05 19,117.1
2020-07-05 20,100.3125
2020-07-05 21,88.2375
2020-07-05 22,78.3125
2020-07-05 23,66.6625
2020-07-06 00,46.2375
2020-07-06 01,28.125
2020-07-06 02,20.3125
2020-07-06 03,13.65
2020-07-06 04,10.575
2020-07-06 05,9.6875
2020-07-06 06,16.875
2020-07-06 07,49.825
2020-07-06 08,118.825
2020-07-06 09,117.45
2020-07-06 10,68.6375
2020-07-06 11,64.6875
2020-07-06 12,82.7625
2020-07-06 13,80.4875
2020-07-06 14,85.725
2020-07-06 15,84.375
2020-07-06 16,89.7125
2020-07-06 17,109.2375
2020-07-06 18,147.7875
2020-07-06 19,154.8875
2020-07-06 20,124.425
2020-07-06 21,92.7875
2020-07-06 22,89.125
2020-07-06 23,77.6625
2020-07-07 00,56.85
2020-07-07 01,33.3875
2020-07-07 02,24.975
2020-07-07 03,13.025
2020-07-07 04,7.9375
2020-07-07 05,9.4875
2020-07-07 06,23.2875
2020-07-07 07,56.9125
2020-07-07 08,138.2375
2020-07-07 09,123.0375
2020-07-07 10,73.2625
2020-07-07 11,70.2875
2020-07-07 12,89.1875
2020-07-07 13,86.1625
2020-07-07 14,89.45
2020-07-07 15,86.1125
2020-07-07 16,94.3375
2020-07-07 17,114
2020-07-07 18,150.2
2020-07-07 19,156.25
2020-07-07 20,134.425
2020-07-07 21,102.6125
2020-07-07 22,101.825
2020-07-07 23,99.75
2020-07-08 00,75.5625
2020-07-08 01,46.225
2020-07-08 02,33.775
2020-07-08 03,16.35
2020-07-08 04,9.475
2020-07-08 05,10.0375
2020-07-08 06,18.075
2020-07-08 07,55.2
2020-07-08 08,135.8875
2020-07-08 09,128.85
2020-07-08 10,75.5125
2020-07-08 11,71.8625
2020-07-08 12,93.8125
2020-07-08 13,88.6625
2020-07-08 14,90.725
2020-07-08 15,93.8125
2020-07-08 16,94
2020-07-08 17,115.95
2020-07-08 18,153.625
2020-07-08 19,153.7125
2020-07-08 20,130.025
2020-07-08 21,103.2375
2020-07-08 22,98.7
2020-07-08 23,106.5125
2020-07-09 00,85.6625
2020-07-09 01,51.8625
2020-07-09 02,36.5375
2020-07-09 03,22.8
2020-07-09 04,13.9
2020-07-09 05,10.95
2020-07-09 06,18.6625
2020-07-09 07,62.6
2020-07-09 08,130.15
2020-07-09 09,129.9375
2020-07-09 10,79.775
2020-07-09 11,72.0375
2020-07-09 12,90.825
2020-07-09 13,91.925
2020-07-09 14,90.3875
2020-07-09 15,87.925
2020-07-09 16,91.3125
2020-07-09 17,118.775
2020-07-09 18,144.9875
2020-07-09 19,156.3
2020-07-09 20,129.55
2020-07-09 21,104.7375
2020-07-09 22,103.7
2020-07-09 23,104.95
2020-07-10 00,91.55
2020-07-10 01,56.2125
2020-07-10 02,37.5
2020-07-10 03,22.625
2020-07-10 04,12.5625
2020-07-10 05,11.5125
2020-07-10 06,18.05
2020-07-10 07,47.7125
2020-07-10 08,109.1875
2020-07-10 09,113.225
2020-07-10 10,73.8875
2020-07-10 11,74.975
2020-07-10 12,89.9375
2020-07-10 13,91.1125
2020-07-10 14,92.6625
2020-07-10 15,95.1125
2020-07-10 16,102.0625
2020-07-10 17,121.45
2020-07-10 18,133.0875
2020-07-10 19,127.0125
2020-07-10 20,113.2875
2020-07-10 21,94.9625
2020-07-10 22,82.9125
2020-07-10 23,75.275
2020-07-11 00,63.7
2020-07-11 01,52.0875
2020-07-11 02,46.6625
2020-07-11 03,30.275
2020-07-11 04,23.7875
2020-07-11 05,20.025
2020-07-11 06,15.3
2020-07-11 07,19.225
2020-07-11 08,34.6875
2020-07-11 09,52
2020-07-11 10,72
2020-07-11 11,85.75
2020-07-11 12,90.075
2020-07-11 13,91.6125
2020-07-11 14,94.7
2020-07-11 15,106.2125
2020-07-11 16,107.55
2020-07-11 17,104.8
2020-07-11 18,106.0875
2020-07-11 19,110.475
2020-07-11 20,99.775
2020-07-11 21,83.85
2020-07-11 22,75.7625
2020-07-11 23,69.1375
2020-07-12 00,63.875
2020-07-12 01,50.2
2020-07-12 02,42.375
2020-07-12 03,30.4375
2020-07-12 04,23.4
2020-07-12 05,15.0875
2020-07-12 06,10.85
2020-07-12 07,11.9
2020-07-12 08,22.2875
2020-07-12 09,38.3375
2020-07-12 10,54.075
2020-07-12 11,67.4625
2020-07-12 12,81.4
2020-07-12 13,79.9
2020-07-12 14,86.45
2020-07-12 15,94.1
2020-07-12 16,98.95
2020-07-12 17,99.4625
2020-07-12 18,105.9
2020-07-12 19,105.45
2020-07-12 20,95.85
2020-07-12 21,85.9625
2020-07-12 22,77.1875
2020-07-12 23,64.9875
2020-07-13 00,46.65
2020-07-13 01,30.7875
2020-07-13 02,23.075
2020-07-13 03,15.5375
2020-07-13 04,12.2625
2020-07-13 05,9.2
2020-07-13 06,13.175
2020-07-13 07,29.175
2020-07-13 08,69.15
2020-07-13 09,85.8625
2020-07-13 10,70.325
2020-07-13 11,71.4125
2020-07-13 12,86
2020-07-13 13,81.45
2020-07-13 14,85.8875
2020-07-13 15,88.625
2020-07-13 16,91.0375
2020-07-13 17,105.225
2020-07-13 18,126.4625
2020-07-13 19,123.2625
2020-07-13 20,104.5125
2020-07-13 21,86.5
2020-07-13 22,79.375
2020-07-13 23,75.45
2020-07-14 00,64.9125
2020-07-14 01,49.6375
2020-07-14 02,44.225
2020-07-14 03,31.1125
2020-07-14 04,20.6625
2020-07-14 05,13.375
2020-07-14 06,11.2375
2020-07-14 07,17.7875
2020-07-14 08,26.9
2020-07-14 09,39.9875
2020-07-14 10,61.45
2020-07-14 11,70.95
2020-07-14 12,78.05
2020-07-14 13,76.325
2020-07-14 14,82.275
2020-07-14 15,95.425
2020-07-14 16,102.7875
2020-07-14 17,101.5125
2020-07-14 18,109.1
2020-07-14 19,112.0875
2020-07-14 20,101.3
2020-07-14 21,91.0375
2020-07-14 22,98.2625
2020-07-14 23,80.9875
2020-07-15 00,98.3875
2020-07-15 01,53.925
2020-07-15 02,36.075
2020-07-15 03,26.5
2020-07-15 04,15.225
2020-07-15 05,12.15
2020-07-15 06,17.05
2020-07-15 07,48.2875
2020-07-15 08,116.7375
2020-07-15 09,120.425
2020-07-15 10,71.2625
2020-07-15 11,67.325
2020-07-15 12,83.6375
2020-07-15 13,80.175
2020-07-15 14,80.5625
2020-07-15 15,80.775
2020-07-15 16,87.5625
2020-07-15 17,110.6125
2020-07-15 18,148.7125
2020-07-15 19,149.825
2020-07-15 20,116.25
2020-07-15 21,85.8625
2020-07-15 22,80.2625
2020-07-15 23,83.6375
2020-07-16 00,62.5125
2020-07-16 01,37.1875
2020-07-16 02,25.075
2020-07-16 03,12.2
2020-07-16 04,7.8875
2020-07-16 05,10.0875
2020-07-16 06,15.275
2020-07-16 07,42.2125
2020-07-16 08,121
2020-07-16 09,127.5375
2020-07-16 10,76.3
2020-07-16 11,67.8875
2020-07-16 12,86.1375
2020-07-16 13,78.1
2020-07-16 14,83.5
2020-07-16 15,80.3
2020-07-16 16,88.5
2020-07-16 17,107.55
2020-07-16 18,139.3
2020-07-16 19,148.475
2020-07-16 20,122.2625
2020-07-16 21,92.3
2020-07-16 22,85.175
2020-07-16 23,83.675
2020-07-17 00,68.6125
2020-07-17 01,43.1375
2020-07-17 02,31.825
2020-07-17 03,16.125
2020-07-17 04,11
2020-07-17 05,10.775
2020-07-17 06,16.7875
2020-07-17 07,46.7875
2020-07-17 08,112.8875
2020-07-17 09,123.7125
2020-07-17 10,68.6125
2020-07-17 11,69
2020-07-17 12,88.325
2020-07-17 13,88.1125
2020-07-17 14,89.525
2020-07-17 15,91.0375
2020-07-17 16,99.1375
2020-07-17 17,119.7
2020-07-17 18,136.7625
2020-07-17 19,140.425
2020-07-17 20,117.5125
2020-07-17 21,92.025
2020-07-17 22,87.825
2020-07-17 23,82.5875
2020-07-18 00,78.1625
2020-07-18 01,65.0125
2020-07-18 02,58.2
2020-07-18 03,36.9625
2020-07-18 04,26.9875
2020-07-18 05,23.7125
2020-07-18 06,15.3875
2020-07-18 07,19.475
2020-07-18 08,34.9
2020-07-18 09,56.0125
2020-07-18 10,80.425
2020-07-18 11,95.5125
2020-07-18 12,105.95
2020-07-18 13,104.225
2020-07-18 14,106.6125
2020-07-18 15,109.3
2020-07-18 16,114.05
2020-07-18 17,118.5625
2020-07-18 18,123.9
2020-07-18 19,132.6875
2020-07-18 20,112.8875
2020-07-18 21,96.5875
2020-07-18 22,89.65
2020-07-18 23,91.775
2020-07-19 00,86.0125
2020-07-19 01,69.075
2020-07-19 02,56.9625
2020-07-19 03,42.0625
2020-07-19 04,30.0875
2020-07-19 05,19.1
2020-07-19 06,13.1875
2020-07-19 07,14.875
2020-07-19 08,25.0375
2020-07-19 09,43.1125
2020-07-19 10,65.7875
2020-07-19 11,83.5
2020-07-19 12,101.5125
2020-07-19 13,95.9625
2020-07-19 14,93.3
2020-07-19 15,108.025
2020-07-19 16,113.5125
2020-07-19 17,112.975
2020-07-19 18,119.1125
2020-07-19 19,118.1125
2020-07-19 20,108.6375
2020-07-19 21,98.425
2020-07-19 22,91.1125
2020-07-19 23,74.525
2020-07-20 00,48.425
2020-07-20 01,28.4
2020-07-20 02,22.475
2020-07-20 03,14.875
2020-07-20 04,12.6375
2020-07-20 05,10.0125
2020-07-20 06,16.075
2020-07-20 07,46.975
2020-07-20 08,118.8125
2020-07-20 09,120.05
2020-07-20 10,71.4
2020-07-20 11,63.925
2020-07-20 12,81.1
2020-07-20 13,82.75
2020-07-20 14,82.1625
2020-07-20 15,80.175
2020-07-20 16,88.6625
2020-07-20 17,104.4125
2020-07-20 18,148.7875
2020-07-20 19,152.9875
2020-07-20 20,121.3625
2020-07-20 21,95.4875
2020-07-20 22,88.0875
2020-07-20 23,79.1625
2020-07-21 00,55.4375
2020-07-21 01,31.025
2020-07-21 02,25.95
2020-07-21 03,14.225
2020-07-21 04,7.85
2020-07-21 05,8.9625
2020-07-21 06,21.2375
2020-07-21 07,52.7
2020-07-21 08,132.05
2020-07-21 09,128.375
2020-07-21 10,75.0375
2020-07-21 11,69
2020-07-21 12,86.175
2020-07-21 13,80.9125
2020-07-21 14,86.85
2020-07-21 15,84.3125
2020-07-21 16,88.5625
2020-07-21 17,112.275
2020-07-21 18,149.6125
2020-07-21 19,151.875
2020-07-21 20,127.075
2020-07-21 21,103.725
2020-07-21 22,98.7
2020-07-21 23,99.65
2020-07-22 00,71.9125
2020-07-22 01,37.725
2020-07-22 02,27.925
2020-07-22 03,14.325
2020-07-22 04,8.5875
2020-07-22 05,8.475
2020-07-22 06,19.1375
2020-07-22 07,51.7
2020-07-22 08,128.95
2020-07-22 09,133.7875
2020-07-22 10,78.6875
2020-07-22 11,67.6
2020-07-22 12,88.05
2020-07-22 13,85.575
2020-07-22 14,86.125
2020-07-22 15,84.425
2020-07-22 16,91.175
2020-07-22 17,109.0875
2020-07-22 18,151.3
2020-07-22 19,157.825
2020-07-22 20,129.425
2020-07-22 21,97.175
2020-07-22 22,96.225
2020-07-22 23,102.3375
2020-07-23 00,78.6625
2020-07-23 01,45.1375
2020-07-23 02,32.0125
2020-07-23 03,16.425
2020-07-23 04,9.4625
2020-07-23 05,10.2375
2020-07-23 06,17.9625
2020-07-23 07,52.675
2020-07-23 08,128.4875
2020-07-23 09,129.05
2020-07-23 10,77.425
2020-07-23 11,71.275
2020-07-23 12,89.2625
2020-07-23 13,89.175
2020-07-23 14,87.375
2020-07-23 15,84.2375
2020-07-23 16,92.8
2020-07-23 17,114.9375
2020-07-23 18,147.6875
2020-07-23 19,152.9
2020-07-23 20,121.9625
2020-07-23 21,97.7625
2020-07-23 22,97.4375
2020-07-23 23,101.25
2020-07-24 00,78.725
2020-07-24 01,51.2
2020-07-24 02,34.175
2020-07-24 03,18.45
2020-07-24 04,11.2375
2020-07-24 05,13.3
2020-07-24 06,17.4375
2020-07-24 07,43.275
2020-07-24 08,104.3125
2020-07-24 09,118.25
2020-07-24 10,74.7375
2020-07-24 11,74.85
2020-07-24 12,92.9625
2020-07-24 13,90.3375
2020-07-24 14,90.95
2020-07-24 15,93.8375
2020-07-24 16,99.4875
2020-07-24 17,120.675
2020-07-24 18,139.825
2020-07-24 19,137.7
2020-07-24 20,118.925
2020-07-24 21,90.575
2020-07-24 22,81.6125
2020-07-24 23,83.8
2020-07-25 00,77.3
2020-07-25 01,61.8625
2020-07-25 02,54.5375
2020-07-25 03,35.2125
2020-07-25 04,26.675
2020-07-25 05,22.25
2020-07-25 06,15.4625
2020-07-25 07,22.675
2020-07-25 08,33.725
2020-07-25 09,53.075
2020-07-25 10,77.8625
2020-07-25 11,91.1625
2020-07-25 12,101.875
2020-07-25 13,98.4375
2020-07-25 14,104.725
2020-07-25 15,109.2875
2020-07-25 16,108.5375
2020-07-25 17,112.1
2020-07-25 18,119.25
2020-07-25 19,117.6625
2020-07-25 20,106.4875
2020-07-25 21,80.3375
2020-07-25 22,69.4125
2020-07-25 23,61.3
2020-07-26 00,60.925
2020-07-26 01,32.9
2020-07-26 02,28.7625
2020-07-26 03,26.1375
2020-07-26 04,22.425
2020-07-26 05,17.3125
2020-07-26 06,11.5875
2020-07-26 07,12.0875
2020-07-26 08,22.6625
2020-07-26 09,38.8375
2020-07-26 10,61.8375
2020-07-26 11,79.825
2020-07-26 12,90.175
2020-07-26 13,91.7
2020-07-26 14,89.3875
2020-07-26 15,101.575
2020-07-26 16,103.1125
2020-07-26 17,103.4875
2020-07-26 18,109.9875
2020-07-26 19,113.2625
2020-07-26 20,105.575
2020-07-26 21,89.675
2020-07-26 22,81.4
2020-07-26 23,71.1125
2020-07-27 00,45.8125
2020-07-27 01,30.0625
2020-07-27 02,22.35
2020-07-27 03,16.4625
2020-07-27 04,13.2875
2020-07-27 05,10.2375
2020-07-27 06,16.0875
2020-07-27 07,44.05
2020-07-27 08,111.05
2020-07-27 09,113.6375
2020-07-27 10,69.45
2020-07-27 11,64.1125
2020-07-27 12,81.1
2020-07-27 13,82.9625
2020-07-27 14,81.875
2020-07-27 15,76.6875
2020-07-27 16,83.525
2020-07-27 17,108.15
2020-07-27 18,144.9125
2020-07-27 19,141.5375
2020-07-27 20,120.925
2020-07-27 21,92.975
2020-07-27 22,86.725
2020-07-27 23,81.7625
2020-07-28 00,54.375
2020-07-28 01,33.275
2020-07-28 02,25.2125
2020-07-28 03,13.7
2020-07-28 04,9.4125
2020-07-28 05,9.3625
2020-07-28 06,16.6375
2020-07-28 07,52.2625
2020-07-28 08,123.7125
2020-07-28 09,121.5
2020-07-28 10,72.9
2020-07-28 11,67.2125
2020-07-28 12,87.45
2020-07-28 13,84
2020-07-28 14,84.45
2020-07-28 15,83.15
2020-07-28 16,84.775
2020-07-28 17,113.4625
2020-07-28 18,144.0125
2020-07-28 19,145.7625
2020-07-28 20,115.9125
2020-07-28 21,91.6375
2020-07-28 22,91.1625
2020-07-28 23,87.375
2020-07-29 00,64.225
2020-07-29 01,37.2
2020-07-29 02,28.0625
2020-07-29 03,18.4125
2020-07-29 04,10.7375
2020-07-29 05,9.5
2020-07-29 06,17.0375
2020-07-29 07,47.775
2020-07-29 08,119
2020-07-29 09,127.5125
2020-07-29 10,71.4625
2020-07-29 11,68.5125
2020-07-29 12,90.05
2020-07-29 13,86.45
2020-07-29 14,89.1
2020-07-29 15,88.075
2020-07-29 16,89.025
2020-07-29 17,115.175
2020-07-29 18,146.9875
2020-07-29 19,145.875
2020-07-29 20,120.0875
2020-07-29 21,93.975
2020-07-29 22,93.0375
2020-07-29 23,97.4
2020-07-30 00,80.35
2020-07-30 01,44.625
2020-07-30 02,34.1875
2020-07-30 03,16.5875
2020-07-30 04,10.375
2020-07-30 05,9.55
2020-07-30 06,16.8125
2020-07-30 07,47.025
2020-07-30 08,114.25
2020-07-30 09,121.3875
2020-07-30 10,78.1
2020-07-30 11,68.3
2020-07-30 12,89.6125
2020-07-30 13,85.8125
2020-07-30 14,84.7875
2020-07-30 15,79.3875
2020-07-30 16,90.4875
2020-07-30 17,106.85
2020-07-30 18,136.8625
2020-07-30 19,142.0125
2020-07-30 20,114.7375
2020-07-30 21,96.225
2020-07-30 22,90.55
2020-07-30 23,95.55
2020-07-31 00,7.4875
2020-07-31 02,80.675
2020-07-31 03,20.85
2020-07-31 04,12.1125
2020-07-31 05,13.2625
2020-07-31 06,19.4125
2020-07-31 07,42.7125
2020-07-31 08,95.7
2020-07-31 09,108.125
2020-07-31 10,71.6875
2020-07-31 11,67.7375
2020-07-31 12,81.5875
2020-07-31 13,76.5875
2020-07-31 14,78.525
2020-07-31 15,76.775
2020-07-31 16,83.1
2020-07-31 17,107.0625
2020-07-31 18,117.5625
2020-07-31 19,117.325
2020-07-31 20,102.7
2020-07-31 21,82.6875
2020-07-31 22,70.775
2020-07-31 23,73.4125
2020-08-01 00,68.95
2020-08-01 01,52.0625
2020-08-01 02,49.3125
2020-08-01 03,33.7375
2020-08-01 04,24.85
2020-08-01 05,18.6
2020-08-01 06,15.0125
2020-08-01 07,16.75
2020-08-01 08,30.35
2020-08-01 09,47.825
2020-08-01 10,72.6
2020-08-01 11,83.8125
2020-08-01 12,92.0125
2020-08-01 13,91.6125
2020-08-01 14,94.8
2020-08-01 15,102.75
2020-08-01 16,107.9375
2020-08-01 17,110.55
2020-08-01 18,113.625
2020-08-01 19,112.725
2020-08-01 20,101.05
2020-08-01 21,84.025
2020-08-01 22,78.3125
2020-08-01 23,76.125
2020-08-02 00,71.925
2020-08-02 01,54.2875
2020-08-02 02,44.2125
2020-08-02 03,35.0375
2020-08-02 04,25.0875
2020-08-02 05,15.8
2020-08-02 06,10.925
2020-08-02 07,12.25
2020-08-02 08,22.825
2020-08-02 09,38.8625
2020-08-02 10,58.825
2020-08-02 11,74.225
2020-08-02 12,84.6625
2020-08-02 13,87.7875
2020-08-02 14,90.8125
2020-08-02 15,97.1375
2020-08-02 16,104.325
2020-08-02 17,109.9875
2020-08-02 18,115.7
2020-08-02 19,113.6625
2020-08-02 20,100.5125
2020-08-02 21,86.8875
2020-08-02 22,79.1625
2020-08-02 23,64.1
2020-08-03 00,44.8875
2020-08-03 01,26.0375
2020-08-03 02,20.9375
2020-08-03 03,15.1875
2020-08-03 04,12.05
2020-08-03 05,9.5375
2020-08-03 06,12.95
2020-08-03 07,36.35
2020-08-03 08,87.1875
2020-08-03 09,101.5375
2020-08-03 10,63.725
2020-08-03 11,62.175
2020-08-03 12,76.9125
2020-08-03 13,79.875
2020-08-03 14,77.2125
2020-08-03 15,78.0875
2020-08-03 16,85.7625
2020-08-03 17,100.9125
2020-08-03 18,130.575
2020-08-03 19,131.025
2020-08-03 20,102.6875
2020-08-03 21,80.9375
2020-08-03 22,68.15
2020-08-03 23,60.95
2020-08-04 00,42.5875
2020-08-04 01,25.1875
2020-08-04 02,22.55
2020-08-04 03,11.7625
2020-08-04 04,6.1
2020-08-04 05,8.2125
2020-08-04 06,16.675
2020-08-04 07,40.175
2020-08-04 08,97.175
2020-08-04 09,114.025
2020-08-04 10,66.2125
2020-08-04 11,65.2375
2020-08-04 12,81.625
2020-08-04 13,80.9125
2020-08-04 14,77.7375
2020-08-04 15,81.8375
2020-08-04 16,84.85
2020-08-04 17,108.5125
2020-08-04 18,139.6875
2020-08-04 19,135.625
2020-08-04 20,109.9625
2020-08-04 21,85.225
2020-08-04 22,79.25
2020-08-04 23,75.5125
2020-08-05 00,53.725
2020-08-05 01,33.3
2020-08-05 02,21.8875
2020-08-05 03,13.475
2020-08-05 04,9.9375
2020-08-05 05,8.675
2020-08-05 06,17.2375
2020-08-05 07,41.0875
2020-08-05 08,91.9875
2020-08-05 09,110.15
2020-08-05 10,68.6
2020-08-05 11,63.825
2020-08-05 12,84.6125
2020-08-05 13,79.95
2020-08-05 14,78
2020-08-05 15,77.1125
2020-08-05 16,83.5625
2020-08-05 17,104.2375
2020-08-05 18,136.0875
2020-08-05 19,133.15
2020-08-05 20,107.5125
2020-08-05 21,84.5375
2020-08-05 22,82.875
2020-08-05 23,78.025
2020-08-06 00,56.65
2020-08-06 01,36.3625
2020-08-06 02,25.8375
2020-08-06 03,12.5875
2020-08-06 04,8.3
2020-08-06 05,10.5625
2020-08-06 06,14.9625
2020-08-06 07,41.7125
2020-08-06 08,93.325
2020-08-06 09,109.075
2020-08-06 10,67.2125
2020-08-06 11,63.6625
2020-08-06 12,78.9125
2020-08-06 13,79.8125
2020-08-06 14,74.4625
2020-08-06 15,73.0125
2020-08-06 16,77.6375
2020-08-06 17,100.1375
2020-08-06 18,128.225
2020-08-06 19,126.7
2020-08-06 20,102.1
2020-08-06 21,83.6125
2020-08-06 22,79.6875
2020-08-06 23,77.2625
2020-08-07 00,61.7
2020-08-07 01,41.975
2020-08-07 02,27.6375
2020-08-07 03,14.475
2020-08-07 04,9.1875
2020-08-07 05,11.6875
2020-08-07 06,15.4375
2020-08-07 07,35.825
2020-08-07 08,76.6375
2020-08-07 09,91.375
2020-08-07 10,65.2875
2020-08-07 11,65.075
2020-08-07 12,77.2
2020-08-07 13,73.9875
2020-08-07 14,74.1
2020-08-07 15,75.9125
2020-08-07 16,79.25
2020-08-07 17,96.0375
2020-08-07 18,110.175
2020-08-07 19,106.75
2020-08-07 20,96.8125
2020-08-07 21,76.2125
2020-08-07 22,65.5125
2020-08-07 23,69.4875
2020-08-08 00,59.325
2020-08-08 01,46.275
2020-08-08 02,40.275
2020-08-08 03,25.175
2020-08-08 04,17.5125
2020-08-08 05,14.1375
2020-08-08 06,12.9625
2020-08-08 07,17.525
2020-08-08 08,30.425
2020-08-08 09,48.3125
2020-08-08 10,64.9875
2020-08-08 11,73.35
2020-08-08 12,76.7
2020-08-08 13,75.65
2020-08-08 14,76.575
2020-08-08 15,81.375
2020-08-08 16,79.2
2020-08-08 17,87.4375
2020-08-08 18,87.7375
2020-08-08 19,92.8875
2020-08-08 20,84.85
2020-08-08 21,74.45
2020-08-08 22,65.25
2020-08-08 23,62.85
2020-08-09 00,58.2125
2020-08-09 01,45.475
2020-08-09 02,37.25
2020-08-09 03,26.4625
2020-08-09 04,19.0625
2020-08-09 05,16.125
2020-08-09 06,9.4
2020-08-09 07,13.75
2020-08-09 08,22.9625
2020-08-09 09,36.1375
2020-08-09 10,48.8375
2020-08-09 11,60.6125
2020-08-09 12,65.075
2020-08-09 13,61.1
2020-08-09 14,65.125
2020-08-09 15,67.175
2020-08-09 16,68.7625
2020-08-09 17,76.0125
2020-08-09 18,78.0625
2020-08-09 19,82.575
2020-08-09 20,80.525
2020-08-09 21,73.9
2020-08-09 22,69.15
2020-08-09 23,57.125
2020-08-10 00,40.2875
2020-08-10 01,27.325
2020-08-10 02,22.0125
2020-08-10 03,16.775
2020-08-10 04,12.7625
2020-08-10 05,10.45
2020-08-10 06,14.3625
2020-08-10 07,34.2625
2020-08-10 08,76.275
2020-08-10 09,89.7
2020-08-10 10,60.6375
2020-08-10 11,55.1625
2020-08-10 12,63.65
2020-08-10 13,65.825
2020-08-10 14,64.4375
2020-08-10 15,62.8875
2020-08-10 16,66.9625
2020-08-10 17,87.5375
2020-08-10 18,117.65
2020-08-10 19,113.5625
2020-08-10 20,94.175
2020-08-10 21,74.9125
2020-08-10 22,65.85
2020-08-10 23,33.825
2020-08-11 01,12.45
2020-08-11 02,0
2020-08-11 03,0
2020-08-11 04,0
2020-08-11 05,2.225
2020-08-11 06,57.75
2020-08-11 07,38.3375
2020-08-11 08,82.9875
2020-08-11 09,95.8125
2020-08-11 10,58.1875
2020-08-11 11,56.9625
2020-08-11 12,73.4
2020-08-11 13,67.3625
2020-08-11 14,66.675
2020-08-11 15,67.8375
2020-08-11 16,70.925
2020-08-11 17,73.375
2020-08-11 18,89.8375
2020-08-11 19,92.9125
2020-08-11 20,83.275
2020-08-11 21,68.8375
2020-08-11 22,63.1875
2020-08-11 23,58.3875
2020-08-12 00,41.95
2020-08-12 01,26.875
2020-08-12 02,21.375
2020-08-12 03,12.95
2020-08-12 04,8.4875
2020-08-12 05,12.85
2020-08-12 06,16.65
2020-08-12 07,37.55
2020-08-12 08,82.1125
2020-08-12 09,93.55
2020-08-12 10,62.3875
2020-08-12 11,57.8625
2020-08-12 12,69.825
2020-08-12 13,68.525
2020-08-12 14,68.15
2020-08-12 15,63
2020-08-12 16,67.6875
2020-08-12 17,88.275
2020-08-12 18,119.825
2020-08-12 19,88.5875
2020-08-12 20,90.675
2020-08-12 21,64.0875
2020-08-12 22,56.675
2020-08-12 23,74.025
2020-08-13 00,55.0625
2020-08-13 01,33.3125
2020-08-13 02,24.9375
2020-08-13 03,14.65
2020-08-13 04,10.575
2020-08-13 05,8.6125
2020-08-13 06,16.825
2020-08-13 07,34.7875
2020-08-13 08,72.2375
2020-08-13 09,84.75
2020-08-13 10,57.325
2020-08-13 11,56.3875
2020-08-13 12,72.9375
2020-08-13 13,72.55
2020-08-13 14,69.675
2020-08-13 15,68.7
2020-08-13 16,74.3
2020-08-13 17,93.7125
2020-08-13 18,113.95
2020-08-13 19,106.525
2020-08-13 20,83.9625
2020-08-13 21,65
2020-08-13 22,55.7875
2020-08-13 23,52.4375
2020-08-14 00,30.175
2020-08-14 01,23.075
2020-08-14 02,19.175
2020-08-14 03,11.125
2020-08-14 04,6.9625
2020-08-14 05,9.6875
2020-08-14 06,13.35
2020-08-14 07,28.6125
2020-08-14 08,64.3875
2020-08-14 09,79.9625
2020-08-14 10,55.775
2020-08-14 11,56.4625
2020-08-14 12,74.625
2020-08-14 13,74.825
2020-08-14 14,73.1375
2020-08-14 15,76.8625
2020-08-14 16,82.6125
2020-08-14 17,100.525
2020-08-14 18,99.55
2020-08-14 19,96.225
2020-08-14 20,85.8125
2020-08-14 21,69.1875
2020-08-14 22,56.4125
2020-08-14 23,59.5
2020-08-15 00,49.9125
2020-08-15 01,37.4625
2020-08-15 02,33.125
2020-08-15 03,20.4625
2020-08-15 04,16.125
2020-08-15 05,12.625
2020-08-15 06,12.55
2020-08-15 07,14.1375
2020-08-15 08,21.675
2020-08-15 09,35.975
2020-08-15 10,55.6375
2020-08-15 11,65.7625
2020-08-15 12,72.6375
2020-08-15 13,77.175
2020-08-15 14,82.3125
2020-08-15 15,91.475
2020-08-15 16,92.85
2020-08-15 17,96.5625
2020-08-15 18,97.8875
2020-08-15 19,100.25
2020-08-15 20,90.675
2020-08-15 21,74.875
2020-08-15 22,61.7875
2020-08-15 23,69.5625
2020-08-16 00,59.05
2020-08-16 01,42.2875
2020-08-16 02,34.875
2020-08-16 03,23.8375
2020-08-16 04,17.975
2020-08-16 05,11.45
2020-08-16 06,10.1625
2020-08-16 07,11.5625
2020-08-16 08,18.3125
2020-08-16 09,15.3125
