date,station,id,count
2020-03-25,802,802_4,2146
2020-03-25,816,816_4,992
2020-03-25,911,911_4,2187
2020-03-25,916,916_4,1040
2020-03-26,802,802_5,2517
2020-03-26,816,816_5,1082
2020-03-26,911,911_5,3118
2020-03-26,916,916_5,1252
2020-03-27,802,802_6,2581
2020-03-27,816,816_6,952
2020-03-27,911,911_6,3478
2020-03-27,916,916_6,1273
2020-03-28,802,802_7,819
2020-03-28,816,816_7,442
2020-03-28,911,911_7,2231
2020-03-28,916,916_7,265
2020-03-29,802,802_1,2098
2020-03-29,816,816_1,1059
2020-03-29,911,911_1,1936
2020-03-29,916,916_1,1104
2020-03-30,802,802_2,2380
2020-03-30,816,816_2,1085
2020-03-30,911,911_2,3099
2020-03-30,916,916_2,1232
2020-03-31,802,802_3,2416
2020-03-31,816,816_3,1095
2020-03-31,911,911_3,3297
2020-03-31,916,916_3,1321
2020-04-01,802,802_4,2489
2020-04-01,816,816_4,1119
2020-04-01,911,911_4,3266
2020-04-01,916,916_4,1277
2020-04-02,802,802_5,2402
2020-04-02,816,816_5,1194
2020-04-02,911,911_5,2846
2020-04-02,916,916_5,1253
2020-04-03,802,802_6,2810
2020-04-03,816,816_6,955
2020-04-03,911,911_6,3606
2020-04-03,916,916_6,1365
2020-04-04,802,802_7,1816
2020-04-04,816,816_7,629
2020-04-04,911,911_7,4294
2020-04-04,916,916_7,685
2020-04-05,802,802_1,2892
2020-04-05,816,816_1,1223
2020-04-05,911,911_1,3255
2020-04-05,916,916_1,1360
2020-04-06,802,802_2,2753
2020-04-06,816,816_2,1151
2020-04-06,911,911_2,3476
2020-04-06,916,916_2,1256
2020-04-07,802,802_3,2866
2020-04-07,816,816_3,1268
2020-04-07,911,911_3,3196
2020-04-07,916,916_3,1357
2020-04-08,802,802_4,2886
2020-04-08,816,816_4,1406
2020-04-08,911,911_4,3338
2020-04-08,916,916_4,1694
2020-04-09,802,802_5,2083
2020-04-09,816,816_5,545
2020-04-09,911,911_5,4437
2020-04-09,916,916_5,827
2020-04-10,802,802_6,3070
2020-04-10,816,816_6,1131
2020-04-10,911,911_6,3749
2020-04-10,916,916_6,1555
2020-04-11,802,802_7,1793
2020-04-11,816,816_7,542
2020-04-11,911,911_7,3593
2020-04-11,916,916_7,662
2020-04-12,802,802_1,1974
2020-04-12,816,816_1,607
2020-04-12,911,911_1,4320
2020-04-12,916,916_1,660
2020-04-13,802,802_2,2533
2020-04-13,816,816_2,1173
2020-04-13,911,911_2,2760
2020-04-13,916,916_2,1438
2020-04-14,802,802_3,2793
2020-04-14,816,816_3,1212
2020-04-14,911,911_3,3387
2020-04-14,916,916_3,1401
2020-04-15,802,802_4,2638
2020-04-15,816,816_4,1298
2020-04-15,911,911_4,3333
2020-04-15,916,916_4,1420
2020-04-16,802,802_5,2966
2020-04-16,816,816_5,1286
2020-04-16,911,911_5,3062
2020-04-16,916,916_5,1432
2020-04-17,802,802_6,2943
2020-04-17,816,816_6,1087
2020-04-17,911,911_6,3955
2020-04-17,916,916_6,1393
2020-04-18,802,802_7,1860
2020-04-18,816,816_7,619
2020-04-18,911,911_7,4595
2020-04-18,916,916_7,624
2020-04-19,802,802_1,2828
2020-04-19,816,816_1,1159
2020-04-19,911,911_1,3196
2020-04-19,916,916_1,1352
2020-04-20,802,802_2,2559
2020-04-20,816,816_2,1161
2020-04-20,911,911_2,3091
2020-04-20,916,916_2,1325
2020-04-21,802,802_3,2929
2020-04-21,816,816_3,1298
2020-04-21,911,911_3,3793
2020-04-21,916,916_3,1444
2020-04-22,802,802_4,2835
2020-04-22,816,816_4,1282
2020-04-22,911,911_4,3635
2020-04-22,916,916_4,1497
2020-04-23,802,802_5,3123
2020-04-23,816,816_5,1336
2020-04-23,911,911_5,3812
2020-04-23,916,916_5,1408
2020-04-24,802,802_6,3088
2020-04-24,816,816_6,1193
2020-04-24,911,911_6,4437
2020-04-24,916,916_6,1475
2020-04-25,802,802_7,1437
2020-04-25,816,816_7,591
2020-04-25,911,911_7,4016
2020-04-25,916,916_7,611
2020-04-26,802,802_1,2391
2020-04-26,816,816_1,1458
2020-04-26,911,911_1,3308
2020-04-26,916,916_1,1680
2020-04-27,802,802_2,2357
2020-04-27,816,816_2,1373
2020-04-27,911,911_2,1878
2020-04-27,916,916_2,1218
2020-04-28,802,802_3,2595
2020-04-28,816,816_3,1490
2020-04-28,911,911_3,2561
2020-04-28,916,916_3,1478
2020-04-29,802,802_4,2443
2020-04-29,816,816_4,1385
2020-04-29,911,911_4,1604
2020-04-29,916,916_4,1284
2020-04-30,802,802_5,1619
2020-04-30,816,816_5,569
2020-04-30,911,911_5,2985
2020-04-30,916,916_5,488
2020-05-01,802,802_6,1628
2020-05-01,816,816_6,1324
2020-05-01,911,911_6,2275
2020-05-01,916,916_6,1491
2020-05-02,802,802_7,1640
2020-05-02,816,816_7,724
2020-05-02,911,911_7,4877
2020-05-02,916,916_7,737
2020-05-03,802,802_1,2811
2020-05-03,816,816_1,1442
2020-05-03,911,911_1,3242
2020-05-03,916,916_1,1710
2020-05-04,802,802_2,1893
2020-05-04,816,816_2,1363
2020-05-04,911,911_2,1486
2020-05-04,916,916_2,1180
2020-05-05,802,802_3,2980
2020-05-05,816,816_3,1537
2020-05-05,911,911_3,3397
2020-05-05,916,916_3,1536
2020-05-06,802,802_4,2974
2020-05-06,816,816_4,1549
2020-05-06,911,911_4,4031
2020-05-06,916,916_4,1689
2020-05-07,802,802_5,2814
2020-05-07,816,816_5,1654
2020-05-07,911,911_5,3617
2020-05-07,916,916_5,1557
2020-05-08,802,802_6,2912
2020-05-08,816,816_6,1476
2020-05-08,911,911_6,4759
2020-05-08,916,916_6,1537
2020-05-09,802,802_7,1501
2020-05-09,816,816_7,671
2020-05-09,911,911_7,4624
2020-05-09,916,916_7,734
2020-05-10,802,802_1,2145
2020-05-10,816,816_1,1474
2020-05-10,911,911_1,872
2020-05-10,916,916_1,1623
2020-05-11,802,802_2,2477
2020-05-11,816,816_2,2215
2020-05-11,911,911_2,2632
2020-05-11,916,916_2,2050
2020-05-12,802,802_3,2333
2020-05-12,816,816_3,1818
2020-05-12,911,911_3,1147
2020-05-12,916,916_3,1621
2020-05-13,802,802_4,2525
2020-05-13,816,816_4,2047
2020-05-13,911,911_4,1844
2020-05-13,916,916_4,1687
2020-05-14,802,802_5,2644
2020-05-14,816,816_5,2100
2020-05-14,911,911_5,2169
2020-05-14,916,916_5,1867
2020-05-15,802,802_6,2902
2020-05-15,816,816_6,1791
2020-05-15,911,911_6,4049
2020-05-15,916,916_6,2153
2020-05-16,802,802_7,1842
2020-05-16,816,816_7,799
2020-05-16,911,911_7,5777
2020-05-16,916,916_7,929
2020-05-17,802,802_1,2865
2020-05-17,816,816_1,1979
2020-05-17,911,911_1,3046
2020-05-17,916,916_1,2095
2020-05-18,802,802_2,2157
2020-05-18,816,816_2,2244
2020-05-18,911,911_2,3108
2020-05-18,916,916_2,2083
2020-05-19,802,802_3,2291
2020-05-19,816,816_3,2113
2020-05-19,911,911_3,2887
2020-05-19,916,916_3,2181
2020-05-20,802,802_4,2353
2020-05-20,816,816_4,842
2020-05-20,911,911_4,6414
2020-05-20,916,916_4,990
2020-05-21,802,802_5,3053
2020-05-21,816,816_5,2220
2020-05-21,911,911_5,3673
2020-05-21,916,916_5,2146
2020-05-22,802,802_6,2153
2020-05-22,816,816_6,1168
2020-05-22,911,911_6,1411
2020-05-22,916,916_6,1442
2020-05-23,802,802_7,2339
2020-05-23,816,816_7,736
2020-05-23,911,911_7,4850
2020-05-23,916,916_7,899
2020-05-24,802,802_1,3262
2020-05-24,816,816_1,1925
2020-05-24,911,911_1,2566
2020-05-24,916,916_1,2297
2020-05-25,802,802_2,3009
2020-05-25,816,816_2,2297
2020-05-25,911,911_2,2855
2020-05-25,916,916_2,2130
2020-05-26,802,802_3,2753
2020-05-26,816,816_3,2319
2020-05-26,911,911_3,3583
2020-05-26,916,916_3,2323
2020-05-27,802,802_4,2775
2020-05-27,816,816_4,2114
2020-05-27,911,911_4,2777
2020-05-27,916,916_4,2046
2020-05-28,802,802_5,3401
2020-05-28,816,816_5,2360
2020-05-28,911,911_5,3482
2020-05-28,916,916_5,2372
2020-05-29,802,802_6,2868
2020-05-29,816,816_6,1849
2020-05-29,911,911_6,4369
2020-05-29,916,916_6,2126
2020-05-30,802,802_7,2547
2020-05-30,816,816_7,784
2020-05-30,911,911_7,6311
2020-05-30,916,916_7,812
2020-05-31,802,802_1,1826
2020-05-31,816,816_1,808
2020-05-31,911,911_1,7358
2020-05-31,916,916_1,1032
2020-06-01,802,802_2,2512
2020-06-01,816,816_2,2314
2020-06-01,911,911_2,6919
2020-06-01,916,916_2,2529
2020-06-02,802,802_3,2754
2020-06-02,816,816_3,2179
2020-06-02,911,911_3,2795
2020-06-02,916,916_3,2125
2020-06-03,802,802_4,2802
2020-06-03,816,816_4,1970
2020-06-03,911,911_4,1672
2020-06-03,916,916_4,1943
2020-06-04,802,802_5,2490
2020-06-04,816,816_5,2173
2020-06-04,911,911_5,1757
2020-06-04,916,916_5,1826
2020-06-05,802,802_6,3622
2020-06-05,816,816_6,1863
2020-06-05,911,911_6,1828
2020-06-05,916,916_6,1872
2020-06-06,802,802_7,1546
2020-06-06,816,816_7,837
2020-06-06,911,911_7,3746
2020-06-06,916,916_7,913
2020-06-07,802,802_1,2617
2020-06-07,816,816_1,2170
2020-06-07,911,911_1,1966
2020-06-07,916,916_1,1917
2020-06-08,802,802_2,2103
2020-06-08,816,816_2,2088
2020-06-08,911,911_2,1422
2020-06-08,916,916_2,1862
2020-06-09,802,802_3,2275
2020-06-09,816,816_3,2122
2020-06-09,911,911_3,2037
2020-06-09,916,916_3,1947
2020-06-10,802,802_4,2749
2020-06-10,816,816_4,2271
2020-06-10,911,911_4,2487
2020-06-10,916,916_4,2084
2020-06-11,802,802_5,3095
2020-06-11,816,816_5,2571
2020-06-11,911,911_5,4609
2020-06-11,916,916_5,2220
2020-06-12,802,802_6,2461
2020-06-12,816,816_6,1820
2020-06-12,911,911_6,2280
2020-06-12,916,916_6,2036
2020-06-13,802,802_7,2080
2020-06-13,816,816_7,859
2020-06-13,911,911_7,3309
2020-06-13,916,916_7,915
2020-06-14,802,802_1,2992
2020-06-14,816,816_1,2125
2020-06-14,911,911_1,2285
2020-06-14,916,916_1,1948
2020-06-15,802,802_2,2992
2020-06-15,816,816_2,2313
2020-06-15,911,911_2,1990
2020-06-15,916,916_2,1911
2020-06-16,802,802_3,2075
2020-06-16,816,816_3,1865
2020-06-16,911,911_3,1302
2020-06-16,916,916_3,1636
2020-06-17,802,802_4,2815
2020-06-17,816,816_4,2312
2020-06-17,911,911_4,2325
2020-06-17,916,916_4,1904
2020-06-18,802,802_5,2817
2020-06-18,816,816_5,2305
2020-06-18,911,911_5,2009
2020-06-18,916,916_5,1865
2020-06-19,802,802_6,3184
2020-06-19,816,816_6,1961
2020-06-19,911,911_6,3659
2020-06-19,916,916_6,2049
2020-06-20,802,802_7,2026
2020-06-20,816,816_7,977
2020-06-20,911,911_7,5542
2020-06-20,916,916_7,911
2020-06-21,802,802_1,2394
2020-06-21,816,816_1,2105
2020-06-21,911,911_1,2971
2020-06-21,916,916_1,2126
2020-06-22,802,802_2,2602
2020-06-22,816,816_2,2321
2020-06-22,911,911_2,4468
2020-06-22,916,916_2,2041
2020-06-23,802,802_3,2708
2020-06-23,816,816_3,2447
2020-06-23,911,911_3,5451
2020-06-23,916,916_3,1996
2020-06-24,802,802_4,2849
2020-06-24,816,816_4,2347
2020-06-24,911,911_4,5192
2020-06-24,916,916_4,1825
2020-06-25,802,802_5,2637
2020-06-25,816,816_5,2147
2020-06-25,911,911_5,2932
2020-06-25,916,916_5,1858
2020-06-26,802,802_6,2745
2020-06-26,816,816_6,1751
2020-06-26,911,911_6,4451
2020-06-26,916,916_6,1917
2020-06-27,802,802_7,1443
2020-06-27,816,816_7,795
2020-06-27,911,911_7,3894
2020-06-27,916,916_7,782
2020-06-28,802,802_1,2776
2020-06-28,816,816_1,2078
2020-06-28,911,911_1,2397
2020-06-28,916,916_1,2248
2020-06-29,802,802_2,2373
2020-06-29,816,816_2,2317
2020-06-29,911,911_2,3849
2020-06-29,916,916_2,2172
2020-06-30,802,802_3,2098
2020-06-30,803,803_3,2169
2020-06-30,805,805_3,4100
2020-06-30,806,806_3,8315
2020-06-30,807,807_3,8064
2020-06-30,808,808_3,964
2020-06-30,809,809_3,1312
2020-06-30,810,810_3,646
2020-06-30,811,811_3,2399
2020-06-30,812,812_3,3465
2020-06-30,813,813_3,1338
2020-06-30,814,814_3,1376
2020-06-30,815,815_3,9575
2020-06-30,816,816_3,2046
2020-06-30,817,817_3,5872
2020-06-30,911,911_3,3772
2020-06-30,916,916_3,1891
2020-07-01,802,802_4,1862
2020-07-01,803,803_4,2157
2020-07-01,805,805_4,4066
2020-07-01,806,806_4,8846
2020-07-01,807,807_4,7372
2020-07-01,808,808_4,756
2020-07-01,809,809_4,1490
2020-07-01,810,810_4,709
2020-07-01,811,811_4,2296
2020-07-01,812,812_4,3390
2020-07-01,813,813_4,1193
2020-07-01,814,814_4,790
2020-07-01,815,815_4,8601
2020-07-01,816,816_4,1783
2020-07-01,817,817_4,5166
2020-07-01,911,911_4,722
2020-07-01,916,916_4,2140
2020-07-02,802,802_5,1996
2020-07-02,803,803_5,2562
2020-07-02,805,805_5,3980
2020-07-02,806,806_5,9542
2020-07-02,807,807_5,7881
2020-07-02,808,808_5,740
2020-07-02,809,809_5,1672
2020-07-02,810,810_5,783
2020-07-02,811,811_5,2433
2020-07-02,812,812_5,3443
2020-07-02,813,813_5,1356
2020-07-02,814,814_5,1067
2020-07-02,815,815_5,9507
2020-07-02,816,816_5,2072
2020-07-02,817,817_5,5521
2020-07-02,911,911_5,2479
2020-07-02,916,916_5,1950
2020-07-03,802,802_6,2823
2020-07-03,803,803_6,2498
2020-07-03,805,805_6,3237
2020-07-03,806,806_6,12449
2020-07-03,807,807_6,6409
2020-07-03,808,808_6,622
2020-07-03,809,809_6,1273
2020-07-03,810,810_6,747
2020-07-03,811,811_6,2317
2020-07-03,812,812_6,4085
2020-07-03,813,813_6,1112
2020-07-03,814,814_6,1105
2020-07-03,815,815_6,16226
2020-07-03,816,816_6,1664
2020-07-03,817,817_6,5115
2020-07-03,911,911_6,5094
2020-07-03,916,916_6,1712
2020-07-04,802,802_7,1736
2020-07-04,803,803_7,1732
2020-07-04,805,805_7,1411
2020-07-04,806,806_7,4795
2020-07-04,807,807_7,2556
2020-07-04,808,808_7,493
2020-07-04,809,809_7,888
2020-07-04,810,810_7,528
2020-07-04,811,811_7,1826
2020-07-04,812,812_7,2997
2020-07-04,813,813_7,484
2020-07-04,814,814_7,413
2020-07-04,815,815_7,6467
2020-07-04,816,816_7,791
2020-07-04,817,817_7,2784
2020-07-04,911,911_7,5535
2020-07-04,916,916_7,694
2020-07-05,802,802_1,2322
2020-07-05,803,803_1,2212
2020-07-05,805,805_1,3858
2020-07-05,806,806_1,8244
2020-07-05,807,807_1,7757
2020-07-05,808,808_1,860
2020-07-05,809,809_1,1244
2020-07-05,810,810_1,722
2020-07-05,811,811_1,2189
2020-07-05,812,812_1,3265
2020-07-05,813,813_1,1400
2020-07-05,814,814_1,989
2020-07-05,815,815_1,6722
2020-07-05,816,816_1,1722
2020-07-05,817,817_1,5130
2020-07-05,911,911_1,2345
2020-07-05,916,916_1,1820
2020-07-06,802,802_2,2486
2020-07-06,803,803_2,2355
2020-07-06,805,805_2,4393
2020-07-06,806,806_2,9613
2020-07-06,807,807_2,8279
2020-07-06,808,808_2,985
2020-07-06,809,809_2,1320
2020-07-06,810,810_2,1071
2020-07-06,811,811_2,2453
2020-07-06,812,812_2,4026
2020-07-06,813,813_2,1321
2020-07-06,814,814_2,1570
2020-07-06,815,815_2,8125
2020-07-06,816,816_2,1970
2020-07-06,817,817_2,6264
2020-07-06,911,911_2,3580
2020-07-06,916,916_2,1969
2020-07-07,802,802_3,2371
2020-07-07,803,803_3,2282
2020-07-07,805,805_3,4311
2020-07-07,806,806_3,8745
2020-07-07,807,807_3,7620
2020-07-07,808,808_3,1152
2020-07-07,809,809_3,1356
2020-07-07,810,810_3,740
2020-07-07,811,811_3,2114
2020-07-07,812,812_3,3341
2020-07-07,813,813_3,1168
2020-07-07,814,814_3,1483
2020-07-07,815,815_3,9464
2020-07-07,816,816_3,1877
2020-07-07,817,817_3,5941
2020-07-07,911,911_3,3825
2020-07-07,916,916_3,1854
2020-07-08,802,802_4,2417
2020-07-08,803,803_4,2085
2020-07-08,805,805_4,4079
2020-07-08,806,806_4,8718
2020-07-08,807,807_4,7505
2020-07-08,808,808_4,850
2020-07-08,809,809_4,1387
2020-07-08,810,810_4,627
2020-07-08,811,811_4,2078
2020-07-08,812,812_4,3539
2020-07-08,813,813_4,1307
2020-07-08,814,814_4,1502
2020-07-08,815,815_4,11052
2020-07-08,816,816_4,1799
2020-07-08,817,817_4,6033
2020-07-08,911,911_4,4111
2020-07-08,916,916_4,1495
2020-07-09,802,802_5,2346
2020-07-09,803,803_5,2126
